Radius,Coil_diameter,Pitch_angle,Pitch_length,Number_of_turns,Total_length,Stress,Strain,Young_Modulus
7.89652056024566,12.7512800677001,50.1158357378704,59.3725741504244,2.36948523617147,140.682437882926,-1.3819788103383,0,-143.910061455697
4.92785148145462,6.79475513088593,58.6752779140429,50.8750733867524,1.71539090417706,87.2706381369753,-1.0186203326128,0,-166.560824809439
5.41201772080774,7.13227426839054,0.487306618487969,0.289220603380588,87.1413844530251,25.2030837909237,-0.793280432201291,0,13.1761282931237
8.27526978124846,8.85326590979297,36.4426621691887,38.3938516378302,1,38.3938516378302,-0.543986038916056,0,-46.2615175858329
16.8446606092067,14.7484659815999,12.6876576236145,23.8276955077643,2.91468331623755,69.4501865608689,0,0,0
22.639250580893,13.6836079723981,17.2009868746398,44.0353651212249,2.41659490757533,106.415639105172,0,0,0
5.2042092924221,3.13327654669988,74.3858093540358,117.002810523315,2.57860832549466,301.704421321694,0,0,0
19.3492563824256,7.74623185206453,21.7894067928286,48.600444590971,1,48.600444590971,0,0,0
13.8382811270359,11.7393799871397,25.7546187479734,41.94761056045,1,41.94761056045,0,0,20.4933103143088
25.8444900016809,19.1566242804744,17.6681522320449,51.7244563707876,3.07797282765319,159.206471234417,0,0,0
9.23595800399057,8.73012402303286,8.10415047164509,8.26335681899329,3.50379514071292,28.9531094683657,0,0,0
4.0912739422574,7.19607796880726,82.6207260191123,198.489160629166,1,198.489160629166,0,0,0
20.1837118555431,9.27960238538755,18.7473441771628,43.0423551695209,2.51819845357436,108.389192226086,0,0,7.04234359011004
6.85857422911948,7.6450397803848,1.52560489366494,1.14771961999899,239.873280351727,275.307270173196,0,0,0
11.4081228766163,10.8706700631132,26.8219929881207,36.2423865132915,1,36.2423865132915,0,0,-20.7683585043491
147.805303565782,17.0210319683841,1.06636417150674,17.2863359014176,1,17.2863359014176,0,0,56.9576301890936
18.9015142627915,9.31050577828247,39.1557493507055,96.7070559604988,2.01867124067833,195.219752638129,0,0,2.06047798060792
10.3180930749689,7.49988248822832,25.7465469873867,31.2657006563027,1,31.2657006563027,0,0,8.97895937808925
12.696320364174,8.55583092211837,61.706053310685,148.192663719241,1.495284071992,221.590129645449,0,0,1.37626605625809
3.45583448688632,5.40835069252938,51.4906163831304,27.2886226669778,7.81223460876401,213.185122424466,0,0,470.284831482771
5.01406287264994,7.28917376600548,30.6911734542609,18.6993125278839,15.1867255949892,283.981328175918,0,0,0
5.51730552430509,9.82568924171148,82.7615640225819,272.939032015759,1,272.939032015759,0,0,0
17.6218010390138,7.42897764480625,11.7842532929852,23.0990747538796,1,23.0990747538796,0,0,0
10.9050930834234,5.02500827746086,36.5186027021743,50.7356219324831,1.00162909298371,50.8182749781974,0,0,0
4.18841516111856,4.78461299823648,2.50649866606031,1.15199768691243,169.552383808343,195.323953957701,0,0,16.6377850463682
5.14927087568843,9.44683443073032,33.6070416122338,21.501560633535,15.1288067900663,325.292956509646,0,0,0
9.68162236133179,7.30716232347904,0.194032450669565,0.206006727764745,76.034180067355,15.6635526339512,0,0,0
3.51289783940586,1.77830419848332,54.7900414988754,31.2777783525869,4.25068972297582,132.952131000857,0,0,0
0,0,0,0,0,0,0,0,0
1.94142795803408,2.95781227289222,46.3507231406922,12.7874911670764,3.11389303265693,39.8188796503213,0,0,0
8.37944848638385,7.95804381160826,0.097147235439729,0.089269588690495,332.443078499252,29.6770568806303,0,0,-25.5900534126491
2.75347547143896,0.955931012516529,2.30342566027873,0.695899797472051,75.4498868615251,52.5055609862245,0,0,0
6.96186550421528,9.27788868299076,40.7354309757023,37.6717373504717,1.71391407331798,64.5661208113122,0,0.001962451315192,336.471289307003
4.82714761982588,1.01308422326196,4.07306905317674,2.1597427871219,122.768491388087,265.148363761258,0,0,0
18.9236462376193,16.308343950466,20.464299585053,44.370755878234,2.89959736158215,128.657326675933,0,0,0
21.2928772702458,14.427577894543,14.6900499500412,35.0735554266528,2.8137330962474,98.6876237070404,0,0,0
11.6011626549056,9.86439340391236,11.6593749727777,15.04136810119,2.47950648245599,37.2951697119073,0,0,0
8.11461157443723,7.47347090894485,23.0804630583583,21.7266595941401,2.13944208750675,46.4829299566356,0,0,0
0,0,0,0,0,0,0,0,0
3.80649655644866,4.68669624729171,43.5883104004401,22.7664753713299,1.47863597933562,33.6633296067067,0,0,0
4.18982220688575,3.5327917412793,0.773362847060201,0.355355065232903,314.781826804927,111.859316598397,0,0,0
3.22882235985956,4.97867455627438,40.8595124774234,17.5483238262195,2.11814476143596,37.1698901844888,0,0,0
2.80802403931239,1.70541474529553,3.70895372225597,1.14371203526387,110.060544096487,125.877568890842,0,0,0
4.72311268609002,6.88930394107483,64.9070958754691,63.3723165802608,1.17138035252637,74.2330865361986,0,0,0
2.61931649648293,4.2754249210225,46.6346421279203,17.4245692013952,2.08612414303626,36.3498144930365,0,0,0
4.45311098451487,6.89803800163702,38.7716072280784,22.4734542834722,1.56371922317541,35.1421724742193,0,0,0
2.87842240519769,3.73919577241307,57.8005773662286,28.7201846889984,2.53135043479459,72.7008519998769,0,0,0
3.13216503360932,4.64863368490265,47.786861322449,21.6939874031789,1.68022242733841,36.450724173218,0,0.076272007669161,152.404932597874
4.31021598479949,5.46787042560811,37.0726261036887,20.4615371776879,1.53695319178181,31.4484248740095,0,-0.000156544952746,0.327689738382621
2.61931653469098,4.27542507482136,46.665658184223,17.443476010255,2.0838629631628,36.3498136065892,0,0,0
4.48317547418448,7.20186504703177,46.8467720468229,30.0456494598498,1.55844526152374,46.8245000301063,0,0.02222422040057,127.694812390606
