Radius,Coil_diameter,Pitch_angle,Pitch_length,Number_of_turns,Total_length,Stress,Strain,Young_Modulus
3.07353258227383,1.07581630657773,0.915458543136574,0.308582077331709,324.123514738593,100.01870749009,78.5431490362326,0.125056960487942,613.031880187423
24.4507294309314,3.94493266149383,6.47841463028757,17.4451263394135,2.04363783051041,35.6515201452592,3.88554132057746,3.94959152629319,0.43284972430422
19.6522244879969,6.28061710194566,14.041146954391,30.8808702914546,2.814238919561,86.9061470441265,10.6562426694065,2.310120857906,3.51700855321224
15.4308872419905,6.13232227713373,8.36511363381104,14.2567710055087,2.98816623436308,42.6016017297077,8.20268381201178,3.31267022534884,2.03097922083513
98.985559165945,6.28539438813077,11.4665494747006,126.157971320086,1,126.157971320086,55.5861798520831,0.176793366591256,304.894743321289
6.96429541157132,2.71201058913455,14.4734023813224,11.2949084000861,2.24686748253601,25.3781624023763,10.912007851184,1.32459255880831,6.45966353386023
30.6907847324186,11.7387049429998,6.94069290490828,23.4746810009447,1.96835351129486,46.2064707747362,5.5593380680971,3.86572103864775,1.01015001135458
20.8589469969302,5.09618608022069,32.2011012683256,82.5368011363627,2.38111694958306,196.52977615016,16.7824566371933,0.724004011985768,12.2379758742121
2.75161301298551,3.28373802752635,54.2061089520315,23.9770313424088,3.09997830036575,74.3282768686565,44.7391620666918,0.189863878943269,223.840267176034
5.27347305595334,4.64634727525525,27.5819346631383,17.3088452523118,3.09639001488054,53.5949356083708,18.3545938868787,0.526604903500109,31.9311856397803
12.0150695662177,6.7582574580402,21.6884011643709,30.0245756606908,3.12047914980627,93.6910623309664,11.8245620943768,0.944254923853681,10.8611979143584
5.5852960747425,4.81867031825177,61.7942636744426,65.4332769910631,4.96902147341764,325.139358444677,43.9354255710976,0.193881929164447,221.49352391453
4.88579888422793,3.76057853918658,54.8088085403604,43.531934170929,3.34142847580575,145.458844445643,36.3927524149676,0.202560209960938,162.838929620736
12.7691320692855,4.29519934180605,53.4207265964567,108.112579014658,2.72276018391559,294.364625521539,30.6637119197525,0.259746230915342,84.8039929358152
11.6560564030373,3.98914195384527,17.7285013923444,23.4131081993613,1.82308304456532,42.684040578829,11.7784675339733,1.3243561255032,6.64116294643962
15.0391158207814,4.77207398732958,46.5122548047416,99.6180903890138,1.90308904210266,189.582096214525,28.5672034967982,0.31804089202834,63.9534552355751
9.15820080106683,5.81323251518143,20.2402557761771,21.217495294712,2.62501574610055,55.6962592414334,12.7224835978519,0.898648909382868,12.9567174357176
10.2100002096012,4.29206115764041,46.4301229134137,67.4364837577599,2.73453843900774,184.407657027115,24.1835064716706,0.350351633036377,46.8660916527533
8.23668344834062,2.96068313545908,37.896424589692,40.2831200228991,2.75408718965046,110.943224814218,21.1419111123078,0.401670345565108,41.8396849153534
7.39575685445731,4.67088440692854,54.1438677036937,64.2978676720795,4.23011929022264,271.987650359846,35.5613831759316,0.245051684445827,131.296824630691
